Country,Region,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy,Country_copy,Area (sq. mi.),Pop. Density (per sq. mi.)
109,7,2007,7.7,8.9,126.1335,9.68,90,95,25.8,92,92,0.03,5798,0.62,2.1,2.2,10.8,0,1,74.3,Montenegro,5332.8,116.26162616261625
49,0,2004,30.6,37.5,171.3545,0.14,97,64,28.1,97,97,0.13,2759,74.17,3.3,3.2,5.4,0,1,69.3,"Egypt,ArabRep.",1001450.0,74.06260921663588
168,4,2010,7.4,8.7,74.296,1.69,94,94,28.0,94,94,0.13,32535,8.55,5.1,4.9,9.9,0,1,76.3,UnitedArabEmirates,82880.0,103.16119691119691
73,7,2006,2.5,3.1,64.745,7.2,88,93,25.9,97,97,0.03,50732,0.3,0.9,0.9,10.2,1,0,81.2,Iceland,103000.0,2.912621359223301
99,1,2013,6.8,8.0,124.668,0.55,96,99,25.4,97,97,0.15,9179,29.47,7.8,7.6,10.1,0,1,75.1,Malaysia,329750.0,89.3707354056103
4,2,2002,11.9,14.6,152.267,6.67,99,56,25.3,93,98,0.1,13171,0.08,3.6,3.5,9.0,0,1,74.4,AntiguaandBarbuda,443.0,180.58690744920995
31,0,2002,108.5,165.8,551.1775,1.6,45,64,21.7,42,44,3.64,477,3.8,1.2,1.2,3.0,0,1,44.1,CentralAfricanRepublic,622984.0,6.099675112041401
159,6,2013,45.9,54.2,154.7555,0.48,82,64,21.0,82,82,0.09,1287,1.15,11.1,11.2,4.5,0,1,68.0,Timor-Leste,15007.0,76.63090557739721
139,7,2010,6.6,7.6,127.7695,8.87,89,91,25.8,91,91,0.02,5206,7.29,2.2,2.3,10.4,0,1,74.3,Serbia,88361.0,82.5024614931927
72,3,2001,8.2,9.6,185.7405,13.18,88,99,26.0,99,99,0.08,9357,10.19,2.2,2.2,10.3,1,0,72.2,Hungary,93030.0,109.53455874449102
99,1,2005,7.0,8.2,129.6545,0.49,96,91,24.5,96,96,0.21,7275,25.69,9.0,8.8,7.6,0,1,73.6,Malaysia,329750.0,77.90750568612586
21,0,2015,39.6,49.7,248.595,6.14,95,80,24.3,96,95,5.81,6403,2.12,6.4,6.1,9.2,0,1,67.3,Botswana,600370.0,3.5311557872645203
32,0,2005,92.4,166.9,404.29,0.46,27,64,21.3,37,25,0.96,676,10.1,1.5,1.4,1.5,0,1,48.5,Chad,1284000.0,7.866043613707165
98,0,2002,84.6,145.5,591.4675,1.25,64,64,21.9,79,64,8.06,271,11.71,7.7,7.6,3.2,0,1,45.5,Malawi,118480.0,98.8352464550979
141,0,2012,100.7,147.3,410.143,3.19,91,60,22.6,91,91,0.94,627,6.71,7.9,7.8,3.2,0,1,51.0,SierraLeone,71740.0,93.5321996097017
101,0,2005,88.1,156.4,302.4025,0.55,83,64,22.1,78,77,0.76,688,12.78,9.9,9.7,1.7,0,1,52.1,Mali,1240000.0,10.306451612903226
12,1,2007,44.8,57.8,147.641,0.004,95,63,20.8,96,94,0.01,856,142.66,19.5,2.1,4.7,0,1,68.6,Bangladesh,144000.0,990.6944444444445
90,3,2015,4.3,5.0,160.237,10.8,94,92,26.6,94,95,0.29,13786,1.98,2.2,2.1,12.8,1,0,74.5,Latvia,64589.0,30.655374754215114
3,0,2002,114.5,191.5,350.8275,2.08,67,64,21.9,22,41,1.39,2031,17.52,1.5,1.5,4.4,0,1,47.7,Angola,1246700.0,14.053100184487047
81,2,2003,17.6,20.7,162.465,3.43,98,95,25.9,99,96,0.83,5083,2.71,1.9,1.8,7.8,0,1,74.1,Jamaica,10991.0,246.56537166772813
177,0,2005,61.9,106.2,521.085,2.41,82,39,21.8,84,82,7.69,918,11.86,7.1,7.0,6.3,0,1,48.5,Zambia,752614.0,15.7584100216047
88,1,2002,38.8,45.2,223.718,5.84,99,65,24.9,99,98,0.04,742,4.99,3.5,3.5,10.0,0,1,68.2,KyrgyzRepublic,198500.0,25.138539042821158
178,0,2000,51.9,95.5,687.993,1.89,79,64,23.3,78,78,12.86,1697,11.88,11.0,11.2,6.5,0,1,44.6,Zimbabwe,390580.0,30.416303958215988
34,1,2003,23.4,28.8,105.496,2.89,75,89,22.6,87,86,0.1,2797,1288.4,5.3,4.7,6.7,0,1,72.4,China,9596960.0,134.2508461012654
114,1,2015,29.2,35.5,154.604,0.24,91,65,22.4,90,91,0.17,902,27.02,15.7,16.1,4.7,0,1,69.5,Nepal,147181.0,183.58347884577492
32,0,2004,93.9,170.4,407.207,0.42,27,64,21.2,31,21,1.04,598,9.73,1.7,1.6,1.4,0,1,48.3,Chad,1284000.0,7.577881619937695
0,1,2014,55.2,73.6,231.978,0.01,62,44,23.2,62,62,0.03,565,33.37,17.5,17.5,3.5,0,1,63.0,Afghanistan,647500.0,51.53667953667953
42,2,2001,6.8,8.5,109.7575,4.05,98,77,24.6,99,98,0.12,4222,11.16,3.6,3.4,9.7,0,1,76.9,Cuba,110860.0,100.66750856936677
157,0,2014,41.9,59.9,255.4665,7.43,97,64,23.1,97,97,2.12,920,49.96,6.8,6.6,5.6,0,1,62.3,Tanzania,945087.0,52.86285812840511
48,8,2013,14.3,16.6,127.577,3.78,87,70,26.9,87,87,0.16,6084,15.71,1.3,1.1,8.3,0,1,75.7,Ecuador,283560.0,55.40273663422204
46,0,2011,60.9,74.4,265.328,0.39,87,82,23.9,87,87,0.39,1452,0.85,5.6,5.5,4.0,0,1,60.7,Djibouti,23000.0,36.95652173913044
144,3,2003,3.9,4.7,117.617,11.55,88,98,25.6,95,95,0.03,17803,2.0,2.0,2.1,11.5,1,0,76.9,Slovenia,20273.0,98.65338134464558
65,2,2004,12.5,14.7,168.877,8.68,83,61,25.8,84,83,0.4,7578,0.1,4.0,4.0,7.7,0,1,73.1,Grenada,344.0,290.69767441860466
37,0,2015,73.0,95.9,260.0235,4.47,81,64,21.9,78,81,0.35,497,76.24,9.5,9.3,6.4,0,1,59.3,"Congo,Dem.Rep.",2345410.0,32.506043719434984
42,2,2002,6.5,8.2,108.1925,4.1,98,71,24.7,98,99,0.13,4269,11.2,3.5,3.3,9.5,0,1,77.1,Cuba,110860.0,101.02832401226773
100,1,2013,9.7,11.3,72.3455,1.16,99,99,25.0,99,99,0.17,8955,0.42,13.7,13.8,5.7,0,1,77.0,Maldives,300.0,1400.0
40,0,2004,87.5,129.5,453.5475,0.85,67,64,23.0,76,67,2.65,1583,17.97,7.3,7.3,3.6,0,1,49.8,Coted'Ivoire,322460.0,55.72784221298766
119,0,2001,106.8,177.3,408.9835,11.17,29,64,22.4,36,27,1.29,1499,125.39,14.1,14.1,5.2,0,1,46.5,Nigeria,923768.0,135.73754449169056
117,2,2008,22.0,26.1,166.1845,3.59,97,83,26.5,97,97,0.12,1709,5.67,1.9,1.8,5.8,0,1,71.9,Nicaragua,129494.0,43.78581247007583
65,2,2006,12.5,14.6,163.5385,9.26,91,87,26.0,91,91,0.4,8195,0.1,3.9,3.9,7.9,0,1,73.1,Grenada,344.0,290.69767441860466
77,4,2007,31.1,38.1,187.6105,0.15,56,64,27.7,74,57,0.13,3627,27.91,5.4,5.1,6.1,0,1,68.1,Iraq,437072.0,63.85675586631036
112,1,2007,54.1,71.8,219.9305,0.75,85,66,21.8,84,86,0.42,682,49.62,13.2,13.5,3.8,0,1,62.3,Myanmar,678500.0,73.1319086219602
124,2,2007,18.5,21.7,125.1955,5.46,85,83,26.2,84,85,0.4,9169,3.45,2.1,2.0,9.2,0,1,76.2,Panama,78200.0,44.11764705882353
11,4,2011,7.0,8.2,70.3255,1.66,99,98,25.0,99,99,0.05,20774,1.28,6.1,6.0,8.6,0,1,76.2,Bahrain,665.0,1924.812030075188
46,0,2001,78.2,98.6,321.3015,1.33,88,82,23.6,49,53,2.19,781,0.73,6.3,6.1,3.3,0,1,57.1,Djibouti,23000.0,31.73913043478261
82,1,2004,2.8,3.9,68.9285,7.69,83,87,22.6,97,99,0.17,32515,127.76,1.7,1.4,11.1,1,0,82.0,Japan,377835.0,338.13701748117563
113,0,2004,42.7,74.4,496.836,1.89,83,64,23.3,81,81,9.29,3647,1.91,13.7,13.7,5.9,0,1,50.6,Namibia,825418.0,2.3139790990746505
27,0,2001,28.4,34.4,149.3995,3.86,66,96,23.4,91,90,0.39,1983,0.44,9.4,9.3,3.7,0,1,69.1,CaboVerde,4033.0,109.09992561368708
166,0,2003,74.7,123.5,485.3535,11.37,44,64,21.4,57,59,4.15,573,25.98,6.7,6.7,4.3,0,1,49.4,Uganda,236040.0,110.06609049313676
84,1,2007,23.8,26.8,267.527,3.99,94,99,25.9,94,93,0.09,8438,15.48,2.4,2.5,11.6,0,1,66.3,Kazakhstan,2717300.0,5.696831413535495
150,2,2012,18.1,20.4,141.425,9.62,98,83,29.1,98,98,0.4,10531,0.18,4.3,4.3,8.4,0,1,75.1,St.Lucia,616.0,292.2077922077922
27,0,2000,31.1,38.1,157.104,3.49,66,96,23.3,90,90,0.39,1974,0.43,9.6,9.5,3.5,0,1,68.6,CaboVerde,4033.0,106.62038184973964
62,3,2008,3.6,4.4,79.5175,11.37,87,92,26.2,95,96,0.08,38278,82.11,1.1,1.1,13.7,1,0,79.7,Germany,357021.0,229.98647138403624
14,7,2015,3.1,4.1,163.872,9.79,99,99,26.6,99,99,0.22,5967,9.46,1.9,2.0,12.2,0,1,73.6,Belarus,207600.0,45.56840077071291
71,2,2010,19.8,23.3,153.912,2.69,97,83,26.1,97,97,0.08,2121,8.32,2.3,2.2,5.4,0,1,73.3,Honduras,112090.0,74.22606833794272
138,0,2005,53.2,91.8,237.7735,0.34,84,33,22.5,84,84,0.49,1134,11.09,11.4,11.3,2.4,0,1,60.6,Senegal,196190.0,56.526836230185026
29,0,2007,74.6,121.0,371.415,5.22,82,64,23.8,81,82,2.43,1249,18.73,6.6,6.6,5.2,0,1,53.7,Cameroon,475440.0,39.395086656570754
128,1,2012,24.2,30.9,204.619,4.96,88,42,22.9,88,88,0.06,2611,97.21,1.0,9.7,9.1,0,1,70.1,Philippines,300000.0,324.03333333333336
100,1,2009,12.8,14.9,77.1955,1.41,98,96,24.4,98,98,0.17,8222,0.35,14.1,14.2,4.7,0,1,75.5,Maldives,300.0,1166.6666666666667
117,2,2006,23.9,28.5,173.308,3.64,88,83,26.4,88,88,0.13,1616,5.51,2.0,1.9,5.6,0,1,71.4,Nicaragua,129494.0,42.55023398767511
108,1,2003,38.9,49.1,260.269,1.67,98,98,24.6,98,98,0.02,1784,2.47,2.4,2.5,8.4,0,1,64.2,Mongolia,1564116.0,1.5791667625674821
77,4,2001,34.9,43.5,165.8675,0.19,66,52,27.1,80,78,0.13,4284,24.21,5.6,5.3,5.2,0,1,69.0,Iraq,437072.0,55.39133140535198
70,2,2011,57.6,77.4,257.386,2.36,60,83,24.7,67,68,0.83,1343,10.1,4.0,4.0,4.8,0,1,60.9,Haiti,27750.0,363.963963963964
171,8,2013,8.3,9.7,107.92,6.42,94,92,27.0,94,94,0.26,15168,3.39,1.5,1.4,8.5,0,1,77.1,Uruguay,176220.0,19.23731699012598
9,1,2007,39.1,45.5,141.6765,0.95,62,75,26.1,81,79,0.15,4327,8.58,2.8,2.9,10.2,0,1,69.8,Azerbaijan,86600.0,99.07621247113164
123,1,2002,80.9,102.4,185.0715,0.014,64,33,22.7,64,68,0.13,1040,149.55,21.8,22.2,3.8,0,1,63.3,Pakistan,803940.0,186.0213448764833
142,1,2000,3.0,3.9,80.151,2.02,97,98,23.4,98,98,0.14,34891,4.03,2.1,2.0,8.9,0,1,78.0,Singapore,693.0,5815.295815295816
3,0,2015,57.7,88.1,242.9655,6.53,64,64,23.2,62,64,0.89,3128,27.88,8.3,8.2,5.0,0,1,59.4,Angola,1246700.0,22.36303842143258
9,1,2004,47.0,55.6,155.0385,0.63,50,67,25.9,78,77,0.2,2078,8.31,3.0,3.0,10.6,0,1,68.2,Azerbaijan,86600.0,95.95842956120093
145,6,2014,19.9,23.4,151.628,0.95,88,65,26.1,78,88,0.17,2195,0.59,1.1,1.2,5.3,0,1,71.9,SolomonIslands,28450.0,20.738137082601053
167,7,2015,8.1,9.5,202.8,6.04,22,57,26.5,51,23,0.23,2125,45.15,2.3,2.4,11.3,0,1,71.2,Ukraine,603700.0,74.78880238529071
138,0,2006,50.6,85.2,233.387,0.37,89,33,22.5,89,89,0.42,1130,11.38,11.2,11.1,2.4,0,1,61.4,Senegal,196190.0,58.00499515775524
18,1,2012,31.0,38.0,220.149,0.32,97,90,23.5,97,97,0.14,2479,0.7,16.1,16.7,2.5,0,1,69.3,Bhutan,47000.0,14.893617021276595
9,1,2012,28.5,32.5,132.0885,0.52,88,95,26.6,92,89,0.07,5195,9.3,2.8,2.8,10.7,0,1,71.5,Azerbaijan,86600.0,107.39030023094688
139,7,2003,9.1,10.5,147.6935,9.1,82,96,25.4,89,89,0.01,3808,7.48,2.7,2.7,9.9,0,1,72.4,Serbia,88361.0,84.65273140865314
118,0,2009,64.8,130.3,270.291,0.1,71,64,21.5,71,71,0.12,424,15.84,11.0,1.8,1.4,0,1,56.6,Niger,1267000.0,12.50197316495659
70,2,2010,102.6,203.6,262.206,2.28,60,83,24.6,66,66,0.9,1297,9.95,4.0,4.0,4.7,0,1,60.5,Haiti,27750.0,358.55855855855856
143,3,2006,6.6,7.9,136.22,10.89,99,97,25.8,99,99,0.01,12396,5.37,1.4,1.5,10.9,1,0,74.2,SlovakRepublic,48845.0,109.93960487255605
10,2,2007,14.1,16.5,174.6025,9.92,93,83,27.3,95,95,0.57,35697,0.34,2.5,2.5,10.9,0,1,72.0,"Bahamas,The",13940.0,24.390243902439025
57,3,2005,3.1,3.7,99.9665,9.95,88,92,25.9,97,97,0.08,42531,5.25,0.9,0.8,12.0,1,0,78.8,Finland,338145.0,15.52588386638868
45,3,2004,4.3,5.2,95.0035,11.26,88,88,25.1,95,95,0.04,50792,5.4,1.2,1.0,12.8,1,0,77.5,Denmark,43094.0,125.3074673968534
163,0,2010,15.8,18.4,98.3545,1.26,98,98,25.9,98,98,0.04,3955,10.64,6.3,6.3,6.7,0,1,75.0,Tunisia,163610.0,65.0326997127315
158,1,2007,13.4,15.6,168.9115,6.12,96,94,23.5,98,98,0.3,4827,66.18,8.6,8.8,7.1,0,1,72.9,Thailand,514000.0,128.75486381322958
58,3,2009,3.1,4.3,86.8955,12.66,51,67,25.0,98,98,0.1,35131,64.71,0.6,0.6,10.8,1,0,81.4,France,547030.0,118.29332943348626
135,6,2013,16.2,18.9,117.105,1.84,60,74,31.8,81,67,0.17,3961,0.19,0.2,0.1,10.3,0,1,72.4,Samoa,2944.0,64.53804347826087
114,1,2005,45.9,59.4,203.6355,0.22,41,65,21.2,78,75,0.17,616,25.74,17.6,18.2,2.8,0,1,65.3,Nepal,147181.0,174.88670412621195
124,2,2013,15.5,18.1,117.765,6.21,80,68,26.7,81,80,0.4,12695,3.84,1.9,1.9,9.7,0,1,77.4,Panama,78200.0,49.10485933503836
78,3,2011,3.5,4.1,68.994,11.49,95,86,27.2,95,95,0.07,46221,4.58,0.3,0.2,10.9,1,0,80.7,Ireland,70280.0,65.16789982925441
176,4,2001,65.8,90.3,251.422,0.08,19,95,22.4,73,73,0.02,2404,17.92,14.0,14.0,1.3,0,1,61.2,"Yemen,Rep.",527970.0,33.94132242362255
62,3,2007,3.7,4.5,80.746,11.51,86,92,26.2,95,96,0.08,37842,82.27,1.1,1.1,13.7,1,0,79.5,Germany,357021.0,230.43462429380904
156,1,2010,36.9,42.7,143.711,0.68,93,95,25.2,95,93,0.23,783,7.53,3.7,3.8,10.9,0,1,68.7,Tajikistan,143100.0,52.62054507337526
117,2,2005,24.9,29.9,177.622,3.65,86,83,26.3,87,86,0.13,1573,5.44,2.0,1.9,5.5,0,1,71.2,Nicaragua,129494.0,42.009668401624786
39,2,2015,7.7,9.1,85.6715,3.19,92,90,27.3,92,92,0.19,11643,4.85,1.7,1.7,8.8,0,1,79.6,CostaRica,51100.0,94.9119373776908
32,0,2002,96.8,177.1,413.041,0.4,27,64,21.1,31,25,1.21,421,9.02,11.1,11.0,1.4,0,1,47.9,Chad,1284000.0,7.024922118380062
94,0,2011,14.9,19.4,136.8525,0.01,98,97,27.7,98,98,0.09,6670,6.25,5.6,5.4,7.3,0,1,72.0,Libya,1759540.0,3.5520647441945052
121,7,2004,3.4,4.2,74.4275,6.22,88,90,26.0,92,92,0.02,71655,4.59,0.8,0.7,12.7,1,0,79.8,Norway,323802.0,14.175329367947079
58,3,2011,3.1,4.2,82.572,12.35,74,67,25.1,99,99,0.1,36246,65.34,0.6,0.6,10.9,1,0,82.1,France,547030.0,119.44500301628796
71,2,2007,22.4,26.7,158.902,2.94,93,83,25.7,94,94,0.11,2141,7.81,2.4,2.3,5.0,0,1,72.5,Honduras,112090.0,69.67615309126595
77,4,2006,31.8,39.1,183.716,0.035,59,52,27.6,63,59,0.13,3620,27.45,5.4,5.1,5.9,0,1,68.2,Iraq,437072.0,62.8042976900831
150,2,2008,16.6,19.0,148.7125,12.05,96,83,28.4,96,96,0.4,10528,0.17,4.3,4.4,7.8,0,1,74.6,St.Lucia,616.0,275.97402597402595
126,8,2009,22.6,26.9,153.271,6.06,85,77,25.9,82,85,0.15,4350,6.16,2.1,2.0,7.0,0,1,72.5,Paraguay,406750.0,15.144437615242778
153,3,2009,2.6,3.1,60.608,7.31,59,95,25.7,98,98,0.08,46043,9.3,1.3,1.3,12.2,1,0,81.4,Sweden,449964.0,20.66832013227725
24,3,2002,13.2,15.9,156.0455,10.8,88,79,25.4,94,93,0.02,4260,7.84,2.4,2.4,10.0,1,0,71.9,Bulgaria,110910.0,70.6879451807772
144,3,2004,3.7,4.4,111.937,10.01,88,99,25.6,94,94,0.03,18568,2.0,2.0,2.0,12.0,1,0,77.2,Slovenia,20273.0,98.65338134464558
109,7,2011,5.1,6.1,110.706,9.02,91,97,26.1,95,95,0.03,6169,0.62,1.9,2.0,11.1,0,1,76.0,Montenegro,5332.8,116.26162616261625
97,0,2006,53.9,81.3,261.1205,0.59,82,64,20.9,83,85,0.08,482,18.88,8.0,7.9,5.7,0,1,61.7,Madagascar,587040.0,32.16135186699373
178,0,2011,50.8,80.8,466.265,3.91,94,64,23.7,93,93,6.05,1249,12.89,6.8,6.7,7.3,0,1,52.9,Zimbabwe,390580.0,33.00220185365354
132,3,2011,10.0,11.8,139.7255,9.58,96,91,26.2,89,89,0.04,7810,20.15,2.9,3.1,10.8,1,0,74.4,Romania,237500.0,84.84210526315789
138,0,2013,37.6,55.4,197.0095,0.19,92,33,22.9,89,92,0.12,1141,13.78,9.9,9.7,2.8,0,1,65.9,Senegal,196190.0,70.23803455833631
115,3,2005,4.4,5.3,72.132,9.5,88,93,25.3,96,96,0.06,42202,16.32,1.0,1.0,11.6,1,0,79.3,Netherlands,41526.0,393.00679092616673
132,3,2002,17.0,20.1,171.852,13.15,99,97,25.0,98,98,0.05,5225,21.73,3.7,4.1,9.6,1,0,71.0,Romania,237500.0,91.49473684210527
53,3,2005,5.7,7.2,186.7535,16.58,95,98,25.8,96,96,0.08,14631,1.35,2.1,2.2,12.1,1,0,72.6,Estonia,45226.0,29.850086233582452
93,0,2000,127.9,189.7,316.589,4.47,58,64,23.0,56,46,3.5,776,2.85,9.2,9.2,3.5,0,1,51.7,Liberia,111370.0,25.59037442758373
55,0,2012,49.5,73.5,239.3415,0.54,69,64,20.4,70,69,0.28,518,92.73,1.7,1.5,2.4,0,1,63.3,Ethiopia,1127127.0,82.27111940358097
23,1,2008,7.7,9.5,91.9455,0.65,96,90,26.2,97,98,0.1,33981,0.38,6.1,5.6,8.7,0,1,74.5,BruneiDarussalam,5770.0,65.8578856152513
17,0,2008,72.2,113.7,259.34,1.38,75,83,22.9,77,75,0.65,1001,8.7,8.1,8.0,2.8,0,1,58.7,Benin,112620.0,77.25093233883857
62,3,2011,3.4,4.1,75.779,11.33,88,93,26.4,94,95,0.03,39977,80.27,1.1,1.1,13.9,1,0,80.4,Germany,357021.0,224.83271292164886
90,3,2012,5.6,6.6,165.2735,10.2,90,92,26.4,91,91,0.24,12410,2.03,2.2,2.2,12.6,1,0,73.8,Latvia,64589.0,31.429500379321553
37,0,2005,95.2,136.1,311.914,2.28,69,64,21.1,60,60,0.78,364,54.79,11.5,11.3,4.3,0,1,53.7,"Congo,Dem.Rep.",2345410.0,23.360521188193108
79,4,2015,3.2,3.9,56.337,2.74,96,97,27.2,95,95,0.08,35808,8.38,1.2,1.1,13.0,1,0,82.1,Israel,20770.0,403.46653827636015
140,0,2002,11.8,13.7,175.73,8.13,99,99,25.6,99,99,3.5,10714,0.08,6.1,6.6,7.6,0,1,71.1,Seychelles,455.0,175.82417582417582
176,4,2005,54.8,73.0,246.5985,0.038,80,95,22.8,80,79,0.02,2536,20.11,13.9,13.8,1.9,0,1,63.5,"Yemen,Rep.",527970.0,38.08928537606303
116,6,2015,4.6,5.5,67.0,8.68,92,87,28.0,92,92,0.03,38631,4.61,0.4,0.3,12.4,1,0,81.5,NewZealand,268680.0,17.157957421467916
36,0,2003,71.7,99.6,267.1495,0.26,71,64,23.1,80,80,0.02,1183,0.58,7.6,7.6,3.0,0,1,59.7,Comoros,2170.0,267.28110599078343
116,6,2012,4.9,5.9,67.5135,9.17,93,85,27.8,93,93,0.03,36521,4.41,0.3,0.3,12.1,1,0,81.2,NewZealand,268680.0,16.41357748995087
41,3,2009,4.9,5.7,103.109,11.11,97,98,26.6,96,96,0.02,11871,4.31,1.7,1.6,10.6,1,0,76.2,Croatia,56542.0,76.22652187754235
164,4,2004,23.6,28.2,131.274,1.48,77,65,27.0,85,85,0.08,7195,67.01,5.1,4.9,5.9,0,1,72.0,Turkiye,780580.0,85.84642189141408
114,1,2011,35.0,43.6,172.406,0.25,92,65,21.9,92,92,0.17,754,27.04,16.5,16.9,3.3,0,1,68.0,Nepal,147181.0,183.7193659507681
9,1,2001,57.2,69.3,166.736,0.5,50,65,25.6,77,77,0.16,1615,8.11,3.1,3.1,10.6,0,1,67.1,Azerbaijan,86600.0,93.64896073903002
58,3,2000,4.1,5.4,99.7875,13.92,26,65,24.8,98,97,0.11,33597,60.91,0.7,0.6,9.8,1,0,79.1,France,547030.0,111.34672687055554
62,3,2014,3.3,4.0,70.358,11.07,88,93,26.5,93,95,0.03,40851,80.98,1.1,1.1,14.0,1,0,81.1,Germany,357021.0,226.82139145876573
41,3,2003,6.3,7.3,117.911,12.99,96,98,25.9,95,94,0.02,10510,4.3,1.9,1.9,9.8,1,0,74.6,Croatia,56542.0,76.0496621980121
88,1,2006,32.7,37.5,221.7345,6.78,90,65,25.4,93,92,0.13,837,5.22,3.3,3.4,10.2,0,1,67.7,KyrgyzRepublic,198500.0,26.297229219143578
173,6,2006,23.8,28.4,157.5085,1.0,59,65,25.8,67,68,0.17,2776,0.21,1.6,1.5,6.5,0,1,68.5,Vanuatu,12200.0,17.21311475409836
161,6,2014,10.8,12.5,135.663,0.28,98,92,32.1,98,80,0.17,4276,0.1,0.1,0.1,11.1,0,1,70.4,Tonga,748.0,133.6898395721925
153,3,2013,2.4,2.9,55.5025,7.32,67,95,25.9,98,98,0.08,49049,9.6,1.4,1.3,12.2,1,0,82.0,Sweden,449964.0,21.335040136544258
103,0,2001,68.9,112.1,228.7,0.012,61,64,23.8,75,75,0.47,1252,2.7,1.7,1.5,3.0,0,1,60.8,Mauritania,1030700.0,2.619578926942854
117,2,2010,20.3,23.9,160.5665,3.33,98,83,26.7,99,98,0.12,1679,5.82,1.9,1.8,6.0,0,1,72.4,Nicaragua,129494.0,44.944167297326516
157,0,2008,51.0,79.6,345.9945,4.96,86,64,22.7,89,86,2.76,765,41.85,7.3,7.3,5.0,0,1,56.8,Tanzania,945087.0,44.2816375635259
90,3,2007,7.7,9.3,220.941,12.12,91,98,26.1,94,94,0.18,13186,2.2,2.4,2.4,12.3,1,0,71.0,Latvia,64589.0,34.06152750468346
38,0,2004,60.7,93.3,390.9155,0.9,71,64,22.4,67,67,2.14,2080,3.51,9.0,8.6,5.8,0,1,54.7,"Congo,Rep.",342000.0,10.263157894736842
140,0,2006,11.9,13.8,162.877,6.43,99,99,25.9,99,99,3.5,11562,0.08,5.9,6.3,7.8,0,1,72.2,Seychelles,455.0,175.82417582417582
134,0,2007,54.4,84.4,285.3095,7.84,97,87,21.5,98,97,1.44,512,9.27,6.8,6.7,3.1,0,1,58.9,Rwanda,26338.0,351.96294327587515
20,7,2001,8.4,9.6,118.2535,4.11,92,86,24.8,92,91,0.08,2913,3.76,3.2,3.2,7.1,0,1,74.6,BosniaandHerzegovina,51129.0,73.53947857380352
80,3,2009,3.4,4.1,59.186,7.25,96,83,25.7,96,96,0.08,31615,59.1,0.5,0.5,9.6,1,0,81.6,Italy,301230.0,196.19559804800318
136,2,2013,22.0,27.7,194.199,5.4,97,71,24.6,97,97,0.16,1486,0.19,5.7,5.5,5.2,0,1,68.7,SaoTomeandPrincipe,1001.0,189.8101898101898
74,1,2010,45.1,58.2,191.5935,2.73,38,38,21.4,76,79,0.1,1244,1234.28,27.0,27.8,5.4,0,1,66.7,India,3287590.0,375.436109733878
68,0,2003,95.9,156.8,302.471,3.07,83,64,22.4,65,60,3.09,550,1.28,9.6,9.5,2.3,0,1,51.5,Guinea-Bissau,36120.0,35.437430786267996
66,2,2012,26.5,32.0,170.1225,1.91,96,83,26.2,94,96,0.04,3732,14.78,1.2,1.2,4.6,0,1,72.2,Guatemala,108890.0,135.7333088437873
43,3,2006,3.6,4.2,62.643,11.48,93,90,26.6,97,97,0.04,26394,1.05,0.9,1.0,10.9,1,0,78.8,Cyprus,9250.0,113.51351351351352
62,3,2009,3.5,4.3,78.907,11.23,88,93,26.3,95,96,0.08,36190,81.9,1.1,1.1,13.8,1,0,79.8,Germany,357021.0,229.39827068995942
32,0,2015,75.7,128.7,363.167,0.66,46,64,21.9,52,46,0.42,776,14.11,8.5,8.4,2.3,0,1,53.1,Chad,1284000.0,10.989096573208723
174,8,2008,14.7,17.2,150.294,8.41,53,83,26.5,76,50,0.4,11433,27.64,1.6,1.5,8.2,0,1,73.1,"Venezuela,RB",912050.0,30.305356066005153
78,3,2013,3.3,3.9,64.5655,10.51,95,86,27.3,96,96,0.07,46339,4.62,0.3,0.2,11.8,1,0,80.9,Ireland,70280.0,65.73705179282868
145,6,2015,19.3,22.7,148.087,1.01,98,65,26.2,85,98,0.17,2167,0.6,1.1,1.2,5.4,0,1,72.2,SolomonIslands,28450.0,21.0896309314587
5,8,2002,16.4,18.3,136.066,7.81,66,83,26.3,94,93,0.15,8943,37.68,1.2,1.0,9.2,0,1,73.9,Argentina,2766890.0,13.618177809743068
148,3,2006,3.7,4.5,73.3,11.86,97,94,26.2,98,98,0.09,26763,44.4,0.6,0.5,9.0,1,0,80.8,Spain,504782.0,87.95876239644045
59,0,2011,40.4,59.3,266.645,8.01,75,64,24.8,75,75,1.73,7086,1.68,6.4,6.3,7.7,0,1,62.2,Gabon,267667.0,6.276455446506294
109,7,2014,3.7,4.4,102.857,8.55,87,95,26.4,91,91,0.03,6307,0.62,1.8,1.9,11.3,0,1,76.4,Montenegro,5332.8,116.26162616261625
139,7,2013,5.9,6.9,119.055,7.94,91,82,25.9,97,95,0.02,5525,7.16,2.1,2.1,10.4,0,1,75.2,Serbia,88361.0,81.03122418261451
130,3,2013,3.0,3.7,78.8295,9.52,98,96,25.7,98,98,0.14,18585,10.46,0.7,0.5,8.6,1,0,80.7,Portugal,92391.0,113.21449058891018
